128, 3.96563, 3.95938, 3.95312
130, 3.97846, 3.95692, 3.97538
132, 3.98182, 3.97273, 3.95758
134, 3.97313, 3.95224, 3.96716
136, 3.95588, 3.96176, 4
138, 3.96812, 3.96522, 3.97971
140, 3.97143, 3.96, 3.96286
142, 3.97183, 3.9493, 3.91831
144, 3.96111, 3.95833, 3.96389
146, 4.51507, 4.53699, 4.55616
148, 4.54054, 4.53784, 4.52973
150, 4.57867, 4.78933, 4.50667
153, 4.54641, 4.5281, 4.52026
156, 4.54103, 4.73846, 4.53333
159, 4.51321, 4.51824, 4.5283
162, 4.7284, 4.77284, 4.56296
165, 4.57455, 4.5503, 4.50909
168, 4.52619, 4.53571, 4.51905
171, 4.52865, 4.51696, 4.52164
174, 4.49195, 4.52414, 4.54023
177, 4.52655, 4.55367, 4.54463
180, 4.52, 4.54444, 4.54889
183, 4.5224, 4.53552, 4.52459
186, 4.53118, 4.53978, 4.53333
189, 4.52487, 4.56508, 4.52487
192, 4.525, 4.5375, 4.54375
195, 4.52923, 4.55179, 4.52718
198, 4.52525, 4.51313, 4.53131
201, 4.52139, 4.51741, 4.53731
205, 4.53854, 4.52878, 4.5561
209, 4.53206, 4.50144, 4.54354
213, 4.5277, 4.54648, 4.53333
217, 4.54931, 4.51797, 4.51797
221, 4.53575, 4.5267, 4.54118
225, 4.52622, 4.53156, 4.53511
229, 4.49432, 4.52926, 4.52751
233, 4.52532, 4.53219, 3.96567
237, 3.95781, 3.96456, 3.97637
241, 3.97178, 3.97842, 3.97178
245, 3.98204, 3.96735, 3.96082
249, 3.98715, 3.98072, 3.97108
253, 3.9668, 3.96522, 4.04269
258, 3.95814, 3.96589, 3.97519
263, 3.96654, 3.98175, 3.95894
268, 3.98955, 3.97164, 3.98209
273, 3.96484, 4.02491, 3.9663
278, 3.96691, 3.96259, 3.99424
283, 3.95618, 3.9477, 3.99011
288, 3.99861, 3.98333, 3.97917
293, 3.91536, 3.95085, 3.96177
298, 3.96376, 3.96376, 3.98523
303, 3.96964, 3.95776, 3.9802
309, 3.93398, 3.96764, 3.96375
315, 3.94667, 3.94921, 3.92381
321, 3.98131, 3.95016, 3.9838
327, 3.9633, 3.95963, 3.96697
333, 3.97718, 3.96276, 3.96276
339, 3.96696, 3.98112, 3.93746
345, 3.92812, 3.9142, 4.32116
351, 4.42507, 3.96125, 3.97265
358, 6.11732, 6.08827, 6.10503
365, 6.09753, 6.09425, 6.10082
372, 6.08925, 6.10968, 6.10323
379, 6.09815, 6.08865, 6.0971
386, 6.07876, 6.08394, 6.1057
393, 6.07837, 6.09567, 6.11603
400, 6.091, 6.105, 6.125
408, 6.10196, 6.1, 6.11078
416, 6.10385, 6.08365, 6.19808
424, 6.10189, 6.07547, 6.09811
432, 6.11111, 6.07963, 6.08333
440, 6.07636, 6.10818, 6.10727
448, 6.1, 6.09196, 6.10804
456, 6.09912, 6.09386, 6.19123
465, 6.54624, 6.45849, 6.21849
474, 6.43122, 4.1789, 3.97384
483, 3.96356, 3.96273, 3.95776
492, 4.42033, 3.92927, 4.12764
501, 4.19561, 4.18363, 3.91537
511, 4.00391, 4.1863, 4.19569
521, 3.92476, 3.94395, 3.9501
531, 3.90508, 3.91789, 3.91488
541, 3.91793, 3.91275, 3.91793
551, 3.92958, 3.91869, 3.92523
562, 3.921, 3.92598, 3.91388
573, 3.91065, 3.91763, 3.91274
584, 3.92055, 3.90753, 3.91849
595, 3.9321, 3.91529, 3.90319
606, 3.90693, 3.90495, 3.90429
618, 3.91327, 3.92233, 3.92362
630, 3.9181, 3.89587, 3.90159
642, 3.9109, 3.89782, 3.92461
654, 3.90948, 3.90826, 3.89541
667, 3.89985, 3.91064, 3.91484
680, 3.90529, 3.90412, 3.90647
693, 3.89957, 3.89668, 3.89957
706, 3.90708, 3.89632, 3.90198
720, 3.89611, 3.90944, 3.93167
734, 3.91935, 3.91826, 3.903
748, 3.90802, 3.90802, 3.90321
762, 3.89764, 3.89606, 3.89921
777, 3.90785, 3.8991, 3.90837
792, 3.89596, 3.90606, 3.90303
807, 3.90682, 3.90087, 3.90136
823, 6.00243, 6.00535, 6.01361
839, 5.99762, 6.02765, 6.05483
855, 6.02854, 6.03836, 6.06222
872, 5.99771, 6.00459, 6.02569
889, 6.0153, 6.0144, 6.0171
906, 6.01015, 6.00662, 5.99868
924, 6.0026, 6.02554, 6.03203
942, 6.00212, 5.99448, 3.92102
960, 3.91875, 3.91458, 3.9
979, 3.90358, 3.9097, 3.89949
998, 3.9022, 3.90822, 3.90862
1017, 3.91072, 3.9237, 3.89695
1037, 3.91013, 3.90704, 3.9028
1057, 3.90388, 3.91637, 3.91675
1078, 3.90538, 3.89759, 3.90464
1099, 3.91046, 3.91156, 3.91119
1120, 3.91179, 3.94321, 3.90857
1142, 3.90648, 3.90753, 3.90298
1164, 3.90619, 3.911, 3.92543
1187, 3.9171, 3.9235, 3.89688
1210, 3.89355, 3.89686, 3.89421
1234, 3.89887, 3.89335, 3.90016
1258, 3.89348, 3.89412, 3.89285
1283, 3.89431, 3.90553, 3.89275
1308, 3.8948, 3.91437, 3.9
1334, 3.93043, 3.92594, 3.90165
1360, 3.93294, 3.90206, 3.90147
1387, 3.91464, 3.90108, 3.90166
1414, 4.0232, 3.89505, 3.89901
1442, 3.89265, 3.8932, 3.89237
1470, 3.89361, 3.89252, 3.89279
1499, 3.89406, 3.89326, 3.893
1528, 3.89267, 3.89346, 3.89293
1558, 3.92092, 3.89397, 3.89397
1589, 3.89301, 3.93782, 3.89503
1620, 3.90469, 3.91383, 3.89407
1652, 3.923, 4.11598, 3.89298
1685, 3.94516, 3.99858, 3.967
1718, 3.91176, 4.06356, 3.89965
1752, 3.89384, 3.90457, 3.90205
1787, 3.8939, 4.03514, 3.8948
1822, 3.89572, 3.89506, 3.89396
1858, 3.89343, 3.90334, 3.89537
1895, 4.08232, 3.90734, 3.90206
1932, 3.89607, 3.89565, 3.91573
1970, 3.99736, 3.8934, 3.9001
2009, 3.89507, 3.89368, 3.90045
2049, 3.91176, 4.02343, 3.89868
2089, 3.90273, 3.89488, 3.91881
2130, 3.90479, 3.89502, 3.89427
2172, 3.89853, 3.89392, 3.90037
2215, 3.90122, 3.90248, 3.89472
2259, 3.89571, 3.89801, 3.89447
2304, 3.98264, 4.05885, 3.8974
2350, 3.89498, 3.89498, 3.89702
2397, 3.90038, 3.89637, 3.90004
2444, 3.89542, 3.9144, 3.89525
2492, 3.89759, 3.90417, 3.89486
2541, 3.89437, 3.90146, 3.89421
2591, 3.9012, 3.90861, 3.89626
2642, 3.89796, 3.89538, 3.89478
2694, 3.90973, 3.89696, 3.90111
2747, 3.90273, 3.91496, 3.90899
2801, 3.90032, 3.89489, 3.91117
2857, 3.89975, 3.89639, 3.91586
2914, 3.94688, 3.89499, 3.83953
2972, 3.81332, 3.80027, 3.86191
3031, 4.16179, 3.79993, 3.80191
3091, 3.80032, 3.85959, 3.80149
3152, 3.80495, 3.80089, 3.80076
3215, 3.80454, 3.80305, 3.80417
3279, 3.81665, 3.80226, 3.80091
3344, 3.82153, 3.81196, 3.84928
3410, 3.84411, 3.92176, 3.81771
3478, 3.84807, 3.88189, 3.80069
3547, 3.80975, 3.8022, 3.81303
3617, 3.95333, 3.91407, 3.80315
3689, 3.80526, 3.8045, 3.8019
3762, 3.94747, 3.80702, 3.80383
3837, 3.80537, 3.80516, 3.80287
3913, 3.80434, 3.9171, 3.80302
3991, 3.80606, 3.80556, 3.80426
4070, 3.81327, 3.81376, 3.91715
4151, 3.92455, 3.93871, 6.4609
4234, 3.82721, 3.83505, 3.98989
4318, 3.83066, 3.83993, 4.07883
4404, 3.8148, 3.82579, 4.1753
4492, 3.81621, 3.8057, 4.25476
4581, 3.81419, 3.80511, 4.32831
4672, 3.81652, 3.81301, 4.44949
4765, 3.81423, 3.81213, 4.56277
4860, 3.8158, 3.81325, 4.57926
4957, 3.81384, 3.81263, 4.74594
5056, 3.81574, 3.81234, 4.79612
5157, 3.81315, 3.81129, 4.90898
5260, 3.81605, 3.81506, 4.92297
5365, 3.81458, 3.81226, 5.0239
5472, 3.81477, 3.81265, 5.07632
5581, 3.81208, 3.81036, 5.15664
5692, 3.81469, 3.81434, 5.20014
5805, 3.81423, 3.81051, 5.31211
5921, 3.81388, 3.813, 5.3799
6039, 3.81196, 3.81083, 5.43858
6159, 3.81354, 3.81276, 5.50856
6282, 3.81344, 3.81254, 5.48965
6407, 3.8132, 3.81189, 5.63546
6535, 3.81564, 3.81191, 5.70424
6665, 3.81311, 3.81467, 5.76534
6798, 4.13533, 3.83813, 5.70627
6933, 3.81364, 3.81653, 5.87238
7071, 3.81242, 3.81185, 5.92278
7212, 3.81364, 3.81359, 5.86955
7356, 3.81452, 3.81316, 5.91343
7503, 3.81341, 3.81335, 6.05715
7653, 3.81262, 3.81335, 6.08676
7806, 3.81384, 3.81353, 6.05785
7962, 3.81417, 3.81241, 6.11414
8121, 3.81396, 3.81318, 6.21874
8283, 3.81355, 3.81229, 6.26261
8448, 3.81359, 3.81274, 6.24427
8616, 3.81342, 3.81277, 6.27191
8788, 3.8147, 3.81338, 6.31224
8963, 3.81497, 3.81346, 6.4395
9142, 3.81466, 3.81903, 6.48431
9324, 3.82149, 3.81188, 6.44033
9510, 3.81321, 3.81094, 6.46991
9700, 3.81336, 3.81208, 6.50643
9894, 3.81326, 3.81092, 6.54008
10091, 3.81318, 3.81251, 6.633
10292, 3.81275, 3.81267, 6.6012
10497, 3.81252, 3.81191, 6.70401
10706, 3.81364, 3.8108, 6.68365
10920, 3.8189, 3.81487, 6.72945
11138, 3.81246, 3.8111, 6.74398
11360, 3.8137, 3.8138, 6.77123
11587, 3.812, 3.81217, 6.84598
11818, 3.81276, 3.81273, 6.83185
12054, 3.81284, 3.81175, 6.85734
12295, 3.81414, 3.81209, 6.92851
12540, 3.81388, 3.81244, 6.91786
12790, 3.81357, 3.81404, 6.94277
13045, 3.81538, 3.81305, 7.02252
13305, 3.82256, 3.81315, 7.09998
13571, 3.81254, 3.81278, 7.05242
13842, 3.82271, 3.81754, 7.07386
14118, 3.81564, 3.81734, 7.60354
14400, 3.81608, 3.81628, 7.83775
14688, 3.81585, 3.81887, 7.85338
14981, 3.81563, 3.81878, 7.88698
15280, 3.81764, 3.8166, 7.8755
15585, 3.81775, 3.81554, 7.89826
15896, 3.81789, 3.81633, 7.87798
16213, 3.81741, 3.81568, 7.91195
16537, 3.81598, 3.81612, 7.94795
16867, 3.81583, 3.81588, 7.9507
17204, 3.816, 3.8209, 7.92011
17548, 3.81527, 3.81634, 7.93278
17898, 3.81526, 3.8207, 7.95667
18255, 3.81995, 3.83045, 8.04391
18620, 3.81547, 3.81564, 7.94827
18992, 3.81571, 3.8171, 7.9837
19371, 3.81465, 3.90082, 8.3409
19758, 3.83612, 3.88351, 7.9819
20153, 3.81972, 3.82899, 8.29389
20556, 3.82076, 3.82063, 8.65044
20967, 3.82901, 3.82109, 9.07954
21386, 3.81992, 3.82959, 9.0312
21813, 3.8217, 3.82337, 9.1102
22249, 3.90538, 3.98342, 9.03512
22693, 3.8228, 3.82287, 9.20409
23146, 3.8294, 3.82575, 9.5798
23608, 3.82753, 3.82824, 9.89671
24080, 3.82761, 3.82684, 10.258
24561, 3.83115, 3.83064, 10.2777
25052, 3.83262, 3.8301, 10.2334
25553, 4.23621, 3.8807, 10.6064
26064, 3.83132, 3.82907, 10.8601
26585, 3.83731, 3.83272, 10.8296
27116, 3.83623, 3.83346, 13.4783
27658, 3.84425, 3.85351, 11.1222
28211, 3.84183, 3.85569, 11.0536
28775, 3.83397, 3.8425, 11.0372
29350, 3.83096, 3.83053, 12.5333
29937, 3.84056, 3.83138, 10.9086
30535, 3.83953, 3.83163, 11.2502
31145, 3.84231, 3.83574, 11.5371
31767, 3.86279, 3.83219, 11.9306
32402, 3.83631, 3.83408, 12.1847
33050, 3.84091, 3.83912, 12.3517
33711, 3.89864, 3.84705, 12.3422
34385, 3.83983, 3.85996, 12.7697
35072, 3.85378, 3.84178, 13.5711
35773, 3.85582, 3.86499, 13.0118
36488, 3.84365, 3.84443, 13.4278
37217, 3.84286, 3.8931, 13.6195
37961, 3.84662, 3.84392, 13.6904
38720, 3.84876, 3.84631, 14.0663
39494, 3.85028, 3.8485, 14.3942
40283, 3.85052, 3.85107, 14.8839
41088, 3.85004, 3.88514, 15.1262
41909, 3.85165, 3.85696, 15.54
42747, 3.85189, 3.85102, 15.8939
43601, 3.85299, 3.85397, 16.29
44473, 3.85331, 3.85366, 16.3879
45362, 3.85148, 3.85195, 16.3327
46269, 3.85445, 3.85213, 16.3802
47194, 3.85173, 3.85158, 16.6433
48137, 3.85294, 3.85311, 17.2505
49099, 3.87492, 3.8512, 17.2974
50080, 3.90446, 3.89334, 21.5053
51081, 3.89949, 3.94924, 22.3704
52102, 4.14683, 4.04811, 22.4797
53144, 3.89934, 3.89504, 19.7329
54206, 3.85675, 3.86514, 18.7739
55290, 4.34261, 3.99781, 18.9647
56395, 4.40514, 4.08366, 19.9445
57522, 3.85674, 3.88993, 19.2555
58672, 3.85879, 3.85752, 19.9444
59845, 3.86353, 3.85873, 20.3492
61041, 4.17354, 3.85903, 19.9652
62261, 3.85732, 3.8577, 20.1543
63506, 3.85746, 3.85788, 20.4018
64776, 3.85773, 3.8583, 20.6644
66071, 3.85896, 3.85924, 21.601
67392, 3.85925, 3.85951, 21.2497
68739, 3.85978, 3.85968, 21.8631
70113, 4.00122, 3.86251, 24.4983
71515, 3.86161, 3.85984, 21.8999
72945, 3.85968, 3.87207, 22.615
74403, 4.17766, 3.86226, 24.6832
75891, 3.85973, 3.86106, 22.789
77408, 3.85978, 3.86122, 22.8266
78956, 3.85965, 3.86036, 22.9989
80535, 3.85964, 3.87692, 23.186
82145, 3.85946, 3.86057, 23.3457
83787, 3.85923, 3.86036, 23.5061
85462, 3.85924, 3.86007, 23.6955
87171, 3.85948, 3.86032, 23.8791
88914, 3.85929, 3.86043, 24.1067
90692, 3.86075, 3.86056, 24.0879
92505, 3.7682, 3.79818, 24.3522
94355, 3.76751, 3.86925, 24.9616
96242, 3.76747, 4.14372, 25.407
98166, 3.76762, 3.76858, 24.5758
100129, 3.81434, 3.76863, 24.5793
102131, 3.8596, 3.86073, 25.2149
104173, 3.85943, 3.86031, 25.3598
106256, 3.85919, 3.8604, 25.5062
108381, 3.85928, 3.8602, 25.6831
110548, 3.85953, 3.86007, 25.62
112758, 3.76794, 3.76959, 26.3125
115013, 3.76788, 4.15896, 26.2681
117313, 3.76771, 3.76872, 25.8947
119659, 3.76747, 3.76846, 26.3869
122052, 3.85964, 3.86068, 26.5025
124493, 3.85955, 3.86018, 26.7714
126982, 3.85929, 3.86018, 26.7805
129521, 3.78476, 3.77006, 26.5545
132111, 4.05643, 3.81341, 26.9099
134753, 3.78767, 3.76997, 27.0291
137448, 3.77026, 3.77209, 27.2306
140196, 3.85936, 3.85987, 27.3231
142999, 3.85984, 3.86008, 27.4364
145858, 3.85931, 3.85995, 27.1209
148775, 3.90001, 3.79359, 27.2853
151750, 3.68046, 3.94343, 28.7119
154785, 3.78631, 3.68062, 28.0465
157880, 3.8594, 3.85992, 28.3097
161037, 3.85921, 3.85988, 28.0745
164257, 3.76712, 3.76824, 27.4788
167542, 3.7681, 3.77162, 30.5356
170892, 3.9179, 3.77337, 28.6997
174309, 3.87263, 3.86056, 28.4679
177795, 3.85989, 3.86, 28.5406
181350, 3.76729, 3.76785, 27.9058
184977, 3.79972, 3.76998, 28.2806
188676, 3.76852, 4.08769, 28.8781
192449, 3.77793, 3.77575, 28.8364
196297, 3.76776, 3.76936, 28.2453
200222, 3.76717, 3.76781, 28.337
204226, 3.7675, 3.90241, 29.4566
208310, 3.76754, 3.76944, 28.8561
212476, 3.76771, 3.76859, 28.5598
216725, 3.76715, 3.76799, 28.6255
221059, 3.76707, 3.77956, 29.3938
225480, 4.17293, 3.80216, 30.5097
229989, 3.8106, 3.76823, 28.8408
234588, 3.76716, 3.76792, 28.9018
239279, 3.76801, 3.78029, 30.4875
244064, 3.88637, 4.0487, 30.3609
248945, 3.76706, 3.86254, 29.8392
253923, 3.85893, 3.85983, 30.2465
259001, 4.00176, 3.81657, 30.748
264181, 3.82693, 3.76783, 29.3815
269464, 3.76713, 3.76806, 29.4568
274853, 3.67922, 3.6802, 31.0822
280350, 3.77665, 4.24212, 30.4417
285957, 3.86498, 3.86089, 29.825
291676, 3.76698, 3.92163, 31.2222
297509, 4.0016, 3.7743, 30.4099
303459, 3.86023, 3.86052, 29.7762
309528, 3.79034, 4.14789, 31.9573
315718, 3.89046, 3.93296, 30.5956
322032, 3.85908, 3.85982, 29.8819
328472, 3.78856, 3.78974, 31.4316
335041, 3.85921, 3.86451, 30.0419
341741, 3.76736, 3.76778, 30.6321
348575, 3.77542, 3.80061, 31.2634
355546, 3.85938, 3.86006, 30.8129
362656, 3.86388, 3.68702, 32.7866
369909, 3.85431, 3.89507, 30.892
377307, 3.85914, 3.86466, 29.4191
384853, 3.67934, 3.6802, 34.1836
392550, 3.78235, 3.96135, 31.1333
400401, 3.86408, 3.86414, 30.2167
408409, 3.68419, 4.12022, 34.7989
416577, 3.87142, 3.85383, 31.2046
424908, 3.98224, 3.91801, 31.072
433406, 3.77363, 3.76878, 30.541
442074, 3.90524, 3.96914, 32.5532
450915, 3.7673, 3.77163, 30.548
459933, 3.87345, 3.97059, 30.6928
469131, 3.76977, 3.76806, 30.7665
478513, 3.96384, 4.0745, 31.2635
488083, 3.77088, 3.77057, 30.8076
497844, 3.97834, 3.82982, 30.7109
507800, 3.81677, 3.81789, 30.7203
517956, 4.02297, 3.9207, 30.8972
528315, 3.77148, 3.77091, 30.9716
538881, 4.00401, 3.82044, 30.8792
549658, 3.68338, 3.75274, 30.1345
560651, 3.78449, 3.90198, 30.5566
571864, 3.6834, 3.68649, 32.1388
583301, 3.82455, 3.80314, 30.9534
594967, 3.68303, 3.69663, 37.2836
606866, 3.8642, 3.86352, 30.4722
619003, 3.71857, 3.69182, 34.7694
631383, 3.77201, 3.78237, 30.7275
644010, 3.68302, 3.72711, 31.3682
656890, 3.77183, 3.77253, 30.7674
670027, 3.71086, 3.68451, 32.6281
683427, 3.75677, 3.68483, 30.9347
697095, 3.72251, 3.6868, 32.0824
711036, 3.77377, 3.75683, 30.5939
725256, 3.69102, 3.69215, 32.073
739761, 3.77834, 4.07511, 30.6758
754556, 3.69284, 3.68679, 32.6165
769647, 3.77939, 4.12344, 31.8086
785039, 3.80656, 4.15374, 31.9514
800739, 3.96796, 4.18683, 31.8951
816753, 4.53877, 4.3407, 33.2938
833088, 4.07351, 3.80781, 33.6262
849749, 4.02622, 3.91493, 33.4792
866743, 3.82649, 3.75377, 34.9767
884077, 3.81502, 3.80825, 34.8674
901758, 3.84263, 3.81418, 35.0808
919793, 3.86657, 3.80578, 35.0391
938188, 3.72942, 3.82404, 35.5436
956951, 3.80697, 3.83754, 37.1171
976090, 3.83891, 3.82099, 36.4655
995611, 3.88488, 3.82218, 37.9543
1.01552e+06, 3.85723, 3.8269, 38.3543
1.03583e+06, 3.84913, 3.75581, 37.416
1.05655e+06, 3.78704, 3.79468, 38.9048
1.07768e+06, 3.76668, 3.75881, 39.6244
1.09923e+06, 3.85367, 3.81287, 38.3735
1.12122e+06, 3.82391, 3.77617, 40.8426
1.14364e+06, 3.85007, 3.80174, 40.7236
1.16651e+06, 3.86863, 3.86689, 42.6932
1.18984e+06, 3.79617, 3.78626, 42.5852
1.21364e+06, 3.90465, 3.77053, 43.3537
1.23791e+06, 3.82795, 3.84282, 44.8866
1.26267e+06, 3.88817, 3.87338, 46.6777
1.28792e+06, 3.80935, 3.80467, 48.559
1.31368e+06, 3.91067, 3.89344, 48.9717
1.33995e+06, 3.90431, 3.80768, 50.719
1.36675e+06, 3.835, 3.94471, 51.131
1.39409e+06, 3.82864, 3.81072, 53.3567
1.42197e+06, 3.88284, 3.85223, 54.5878
1.45041e+06, 3.96592, 3.91181, 57.5335
1.47941e+06, 3.95361, 3.90911, 57.794
1.509e+06, 3.91939, 3.89117, 59.2265
1.53918e+06, 3.93525, 3.96987, 62.0517
1.56996e+06, 3.96512, 3.91981, 63.8392
1.60136e+06, 3.92708, 3.95904, 67.8992
1.63339e+06, 3.88047, 3.89433, 67.764
1.66606e+06, 3.9017, 3.9228, 70.7371
1.69938e+06, 3.94479, 3.92866, 71.4555
1.73337e+06, 3.90986, 3.94248, 78.9976
1.76803e+06, 3.93267, 3.9448, 79.2096
1.80339e+06, 3.97335, 3.94465, 79.2235
